sceneId,inputfile,labelfile
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\2775.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\2775.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\255.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\255.png
0001_00,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\2d-rendered-RGB\264.png,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\label\264.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1911.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1911.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\1610.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\1610.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\346.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\346.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\3546.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\3546.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\917.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\917.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\806.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\806.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1238.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1238.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\3822.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\3822.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\466.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\466.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\2969.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\2969.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1933.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1933.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\2364.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\2364.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1360.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1360.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\2737.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\2737.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1684.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1684.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\3141.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\3141.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\4168.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\4168.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\2325.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\2325.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\702.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\702.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\716.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\716.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\907.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\907.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\738.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\738.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\650.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\650.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\5170.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\5170.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\4679.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\4679.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\1313.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\1313.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\2474.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\2474.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\969.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\969.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\2741.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\2741.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\4914.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\4914.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\2783.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\2783.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1100.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1100.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\5402.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\5402.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1775.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1775.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\4046.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\4046.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\2937.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\2937.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\4762.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\4762.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\2620.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\2620.png
0001_00,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\2d-rendered-RGB\660.png,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\label\660.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\1767.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\1767.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1837.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1837.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\1811.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\1811.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\975.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\975.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\3572.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\3572.png
0001_00,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\2d-rendered-RGB\449.png,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\label\449.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\462.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\462.png
0001_00,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\2d-rendered-RGB\640.png,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\label\640.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\3710.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\3710.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\493.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\493.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\3292.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\3292.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\4683.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\4683.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\327.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\327.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\2118.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\2118.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\2879.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\2879.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\866.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\866.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\1943.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\1943.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\3691.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\3691.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\403.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\403.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\5228.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\5228.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\5576.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\5576.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\4477.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\4477.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1889.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1889.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\1137.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\1137.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\1942.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\1942.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\4435.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\4435.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\4385.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\4385.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\5014.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\5014.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\911.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\911.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\1471.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\1471.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\1741.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\1741.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\776.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\776.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\4964.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\4964.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\4633.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\4633.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1854.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1854.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\3088.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\3088.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\127.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\127.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\4244.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\4244.png
0001_00,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\2d-rendered-RGB\152.png,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\label\152.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\384.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\384.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\2930.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\2930.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\3399.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\3399.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\1778.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\1778.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\3332.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\3332.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\554.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\554.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\1363.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\1363.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\4957.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\4957.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\950.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\950.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\3430.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\3430.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\4770.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\4770.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\5179.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\5179.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\1464.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\1464.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1068.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1068.png
0001_00,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\2d-rendered-RGB\485.png,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\label\485.png
0001_00,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\2d-rendered-RGB\643.png,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\label\643.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\214.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\214.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\4415.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\4415.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\1074.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\1074.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\243.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\243.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\455.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\455.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\2330.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\2330.png
0001_00,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\2d-rendered-RGB\397.png,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\label\397.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\2293.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\2293.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\409.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\409.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\1505.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\1505.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\4776.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\4776.png
0003_00,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\2d-rendered-RGB\210.png,C:\Users\ji\Documents\ScanNet-master\data\scene0003_00\label\210.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\4544.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\4544.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\4590.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\4590.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\172.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\172.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\3373.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\3373.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\657.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\657.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\1207.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\1207.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\3664.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\3664.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\4940.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\4940.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1114.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1114.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\5102.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\5102.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\3530.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\3530.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\2328.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\2328.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\468.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\468.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\1039.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\1039.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\2827.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\2827.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\3764.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\3764.png
0001_00,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\2d-rendered-RGB\291.png,C:\Users\ji\Documents\ScanNet-master\data\scene0001_00\label\291.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1165.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1165.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\2207.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\2207.png
0000_00,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\2d-rendered-RGB\3803.png,C:\Users\ji\Documents\ScanNet-master\data\scene0000_00\label\3803.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\3899.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\3899.png
0002_00,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\2d-rendered-RGB\1507.png,C:\Users\ji\Documents\ScanNet-master\data\scene0002_00\label\1507.png
